"","SITE_ID","DATE","week","year","month","day","bms_id"
"38573","198",2021-07-08,27,2021,7,8,"CBMS"
"38574","198",2021-07-16,28,2021,7,16,"CBMS"
"38575","198",2021-07-23,29,2021,7,23,"CBMS"
"38576","198",2021-08-05,31,2021,8,5,"CBMS"
"38577","198",2021-08-12,32,2021,8,12,"CBMS"
"38578","198",2021-08-18,33,2021,8,18,"CBMS"
"38579","198",2021-08-27,34,2021,8,27,"CBMS"
"38580","198",2021-09-03,35,2021,9,3,"CBMS"
"38581","198",2021-09-13,37,2021,9,13,"CBMS"
"38582","162",2021-07-25,29,2021,7,25,"CBMS"
"38583","162",2021-07-28,30,2021,7,28,"CBMS"
"38584","162",2021-08-05,31,2021,8,5,"CBMS"
"38585","162",2021-08-09,32,2021,8,9,"CBMS"
"38586","162",2021-08-16,33,2021,8,16,"CBMS"
"38587","162",2021-08-29,34,2021,8,29,"CBMS"
"38588","162",2021-09-04,35,2021,9,4,"CBMS"
"38589","162",2021-09-12,36,2021,9,12,"CBMS"
"38590","162",2021-09-19,37,2021,9,19,"CBMS"
"38591","162",2021-09-26,38,2021,9,26,"CBMS"
"38592","183",2021-05-13,19,2021,5,13,"CBMS"
"38593","183",2021-05-27,21,2021,5,27,"CBMS"
"38594","183",2021-06-10,23,2021,6,10,"CBMS"
"38595","183",2021-06-24,25,2021,6,24,"CBMS"
"38596","183",2021-07-06,27,2021,7,6,"CBMS"
"38597","113",2021-07-20,29,2021,7,20,"CBMS"
"38598","113",2021-07-29,30,2021,7,29,"CBMS"
"38599","113",2021-08-12,32,2021,8,12,"CBMS"
"38600","113",2021-08-17,33,2021,8,17,"CBMS"
"38601","113",2021-08-28,34,2021,8,28,"CBMS"
"38602","113",2021-08-31,35,2021,8,31,"CBMS"
"38603","113",2021-09-11,36,2021,9,11,"CBMS"
"38604","113",2021-09-18,37,2021,9,18,"CBMS"
"38605","113",2021-09-22,38,2021,9,22,"CBMS"
"38606","123",2021-07-22,29,2021,7,22,"CBMS"
"38607","123",2021-07-29,30,2021,7,29,"CBMS"
"38608","123",2021-08-05,31,2021,8,5,"CBMS"
"38609","123",2021-08-20,33,2021,8,20,"CBMS"
"38610","80",2021-07-29,30,2021,7,29,"CBMS"
"38611","80",2021-08-05,31,2021,8,5,"CBMS"
"38612","80",2021-08-11,32,2021,8,11,"CBMS"
"38613","80",2021-08-20,33,2021,8,20,"CBMS"
"38614","80",2021-08-26,34,2021,8,26,"CBMS"
"38615","80",2021-09-06,36,2021,9,6,"CBMS"
"38616","80",2021-09-17,37,2021,9,17,"CBMS"
"38617","156",2021-07-24,29,2021,7,24,"CBMS"
"38618","156",2021-07-30,30,2021,7,30,"CBMS"
"38619","156",2021-08-07,31,2021,8,7,"CBMS"
"38620","156",2021-08-09,32,2021,8,9,"CBMS"
"38621","156",2021-08-16,33,2021,8,16,"CBMS"
"38622","156",2021-08-28,34,2021,8,28,"CBMS"
"38623","156",2021-09-05,35,2021,9,5,"CBMS"
"38624","156",2021-09-09,36,2021,9,9,"CBMS"
"38625","156",2021-09-19,37,2021,9,19,"CBMS"
"38626","156",2021-09-26,38,2021,9,26,"CBMS"
"38627","142",2021-06-15,24,2021,6,15,"CBMS"
"38628","142",2021-06-22,25,2021,6,22,"CBMS"
"38629","142",2021-07-02,26,2021,7,2,"CBMS"
"38630","142",2021-07-10,27,2021,7,10,"CBMS"
"38631","142",2021-07-17,28,2021,7,17,"CBMS"
"38632","142",2021-07-22,29,2021,7,22,"CBMS"
"38633","142",2021-07-29,30,2021,7,29,"CBMS"
"38634","142",2021-08-03,31,2021,8,3,"CBMS"
"38635","142",2021-08-11,32,2021,8,11,"CBMS"
"38636","142",2021-08-19,33,2021,8,19,"CBMS"
"38637","142",2021-09-05,35,2021,9,5,"CBMS"
"38638","142",2021-09-11,36,2021,9,11,"CBMS"
"38639","142",2021-09-19,37,2021,9,19,"CBMS"
"38640","142",2021-09-26,38,2021,9,26,"CBMS"
"38641","131",2021-05-26,21,2021,5,26,"CBMS"
"38642","131",2021-06-03,22,2021,6,3,"CBMS"
"38643","131",2021-06-11,23,2021,6,11,"CBMS"
"38644","131",2021-06-16,24,2021,6,16,"CBMS"
"38645","131",2021-06-25,25,2021,6,25,"CBMS"
"38646","131",2021-07-02,26,2021,7,2,"CBMS"
"38647","131",2021-07-08,27,2021,7,8,"CBMS"
"38648","131",2021-07-16,28,2021,7,16,"CBMS"
"38649","131",2021-07-23,29,2021,7,23,"CBMS"
"38650","131",2021-07-28,30,2021,7,28,"CBMS"
"38651","131",2021-08-06,31,2021,8,6,"CBMS"
"38652","131",2021-08-10,32,2021,8,10,"CBMS"
"38653","131",2021-08-18,33,2021,8,18,"CBMS"
"38654","131",2021-08-26,34,2021,8,26,"CBMS"
"38655","131",2021-09-03,35,2021,9,3,"CBMS"
"38656","131",2021-09-08,36,2021,9,8,"CBMS"
"38657","131",2021-09-13,37,2021,9,13,"CBMS"
"38658","131",2021-09-23,38,2021,9,23,"CBMS"
"38659","33",2021-07-20,29,2021,7,20,"CBMS"
"38660","33",2021-07-30,30,2021,7,30,"CBMS"
"38661","33",2021-08-05,31,2021,8,5,"CBMS"
"38662","33",2021-08-13,32,2021,8,13,"CBMS"
"38663","33",2021-08-18,33,2021,8,18,"CBMS"
"38664","33",2021-08-26,34,2021,8,26,"CBMS"
"38665","33",2021-09-05,35,2021,9,5,"CBMS"
"38666","33",2021-09-10,36,2021,9,10,"CBMS"
"38667","33",2021-09-19,37,2021,9,19,"CBMS"
"38668","33",2021-09-26,38,2021,9,26,"CBMS"
"38669","66",2021-03-01,9,2021,3,1,"CBMS"
"38670","66",2021-03-08,10,2021,3,8,"CBMS"
"38671","66",2021-03-16,11,2021,3,16,"CBMS"
"38672","66",2021-03-25,12,2021,3,25,"CBMS"
"38673","66",2021-04-08,14,2021,4,8,"CBMS"
"38674","66",2021-04-14,15,2021,4,14,"CBMS"
"38675","66",2021-04-20,16,2021,4,20,"CBMS"
"38676","66",2021-05-04,18,2021,5,4,"CBMS"
"38677","66",2021-05-11,19,2021,5,11,"CBMS"
"38678","66",2021-05-19,20,2021,5,19,"CBMS"
"38679","66",2021-05-25,21,2021,5,25,"CBMS"
"38680","66",2021-06-02,22,2021,6,2,"CBMS"
"38681","66",2021-06-09,23,2021,6,9,"CBMS"
"38682","66",2021-06-16,24,2021,6,16,"CBMS"
"38683","66",2021-06-22,25,2021,6,22,"CBMS"
"38684","66",2021-07-01,26,2021,7,1,"CBMS"
"38685","66",2021-07-07,27,2021,7,7,"CBMS"
"38686","66",2021-07-25,29,2021,7,25,"CBMS"
"38687","66",2021-07-30,30,2021,7,30,"CBMS"
"38688","66",2021-08-10,32,2021,8,10,"CBMS"
"38689","66",2021-08-18,33,2021,8,18,"CBMS"
"38690","66",2021-08-24,34,2021,8,24,"CBMS"
"38691","66",2021-08-30,35,2021,8,30,"CBMS"
"38692","66",2021-09-06,36,2021,9,6,"CBMS"
"38693","66",2021-09-16,37,2021,9,16,"CBMS"
"38694","117",2021-07-30,30,2021,7,30,"CBMS"
"38695","117",2021-08-06,31,2021,8,6,"CBMS"
"38696","117",2021-08-10,32,2021,8,10,"CBMS"
"38697","117",2021-08-17,33,2021,8,17,"CBMS"
"38698","117",2021-08-26,34,2021,8,26,"CBMS"
"38699","117",2021-09-06,36,2021,9,6,"CBMS"
"38700","117",2021-09-22,38,2021,9,22,"CBMS"
"38701","116",2021-07-10,27,2021,7,10,"CBMS"
"38702","116",2021-08-03,31,2021,8,3,"CBMS"
"38703","116",2021-08-20,33,2021,8,20,"CBMS"
"38704","116",2021-08-26,34,2021,8,26,"CBMS"
"38705","116",2021-09-04,35,2021,9,4,"CBMS"
"38706","116",2021-09-17,37,2021,9,17,"CBMS"
"38707","34",2021-03-04,9,2021,3,4,"CBMS"
"38708","34",2021-03-11,10,2021,3,11,"CBMS"
"38709","34",2021-03-24,12,2021,3,24,"CBMS"
"38710","34",2021-03-30,13,2021,3,30,"CBMS"
"38711","34",2021-04-08,14,2021,4,8,"CBMS"
"38712","34",2021-04-15,15,2021,4,15,"CBMS"
"38713","34",2021-05-06,18,2021,5,6,"CBMS"
"38714","34",2021-05-13,19,2021,5,13,"CBMS"
"38715","34",2021-05-17,20,2021,5,17,"CBMS"
"38716","34",2021-05-27,21,2021,5,27,"CBMS"
"38717","34",2021-06-03,22,2021,6,3,"CBMS"
"38718","34",2021-06-10,23,2021,6,10,"CBMS"
"38719","34",2021-06-22,25,2021,6,22,"CBMS"
"38720","34",2021-06-29,26,2021,6,29,"CBMS"
"38721","34",2021-07-14,28,2021,7,14,"CBMS"
"38722","34",2021-07-29,30,2021,7,29,"CBMS"
"38723","34",2021-08-05,31,2021,8,5,"CBMS"
"38724","34",2021-08-18,33,2021,8,18,"CBMS"
"38725","34",2021-08-31,35,2021,8,31,"CBMS"
"38726","184",2021-07-31,30,2021,7,31,"CBMS"
"38727","184",2021-08-07,31,2021,8,7,"CBMS"
"38728","184",2021-08-22,33,2021,8,22,"CBMS"
"38729","184",2021-08-28,34,2021,8,28,"CBMS"
"38730","184",2021-09-04,35,2021,9,4,"CBMS"
"38731","184",2021-09-11,36,2021,9,11,"CBMS"
"38732","184",2021-09-25,38,2021,9,25,"CBMS"
"38733","204",2021-03-05,9,2021,3,5,"CBMS"
"38734","204",2021-03-13,10,2021,3,13,"CBMS"
"38735","204",2021-03-17,11,2021,3,17,"CBMS"
"38736","204",2021-03-27,12,2021,3,27,"CBMS"
"38737","204",2021-04-02,13,2021,4,2,"CBMS"
"38738","204",2021-04-11,14,2021,4,11,"CBMS"
"38739","204",2021-04-16,15,2021,4,16,"CBMS"
"38740","204",2021-04-23,16,2021,4,23,"CBMS"
"38741","204",2021-05-02,17,2021,5,2,"CBMS"
"38742","204",2021-05-07,18,2021,5,7,"CBMS"
"38743","204",2021-05-16,19,2021,5,16,"CBMS"
"38744","204",2021-05-22,20,2021,5,22,"CBMS"
"38745","204",2021-05-29,21,2021,5,29,"CBMS"
"38746","204",2021-06-06,22,2021,6,6,"CBMS"
"38747","204",2021-06-13,23,2021,6,13,"CBMS"
"38748","204",2021-06-20,24,2021,6,20,"CBMS"
"38749","204",2021-06-27,25,2021,6,27,"CBMS"
"38750","204",2021-07-04,26,2021,7,4,"CBMS"
"38751","204",2021-07-18,28,2021,7,18,"CBMS"
"38752","204",2021-07-25,29,2021,7,25,"CBMS"
"38753","204",2021-07-31,30,2021,7,31,"CBMS"
"38754","204",2021-08-08,31,2021,8,8,"CBMS"
"38755","204",2021-08-14,32,2021,8,14,"CBMS"
"38756","204",2021-08-22,33,2021,8,22,"CBMS"
"38757","204",2021-09-05,35,2021,9,5,"CBMS"
"38758","204",2021-09-18,37,2021,9,18,"CBMS"
"38759","204",2021-09-26,38,2021,9,26,"CBMS"
"38760","86",2021-07-22,29,2021,7,22,"CBMS"
"38761","86",2021-08-06,31,2021,8,6,"CBMS"
"38762","86",2021-08-14,32,2021,8,14,"CBMS"
"38763","86",2021-08-20,33,2021,8,20,"CBMS"
"38764","86",2021-08-26,34,2021,8,26,"CBMS"
"38765","86",2021-08-30,35,2021,8,30,"CBMS"
"38766","86",2021-09-12,36,2021,9,12,"CBMS"
"38767","86",2021-09-24,38,2021,9,24,"CBMS"
"38768","203",2021-03-30,13,2021,3,30,"CBMS"
"38769","203",2021-04-16,15,2021,4,16,"CBMS"
"38770","203",2021-04-29,17,2021,4,29,"CBMS"
"38771","203",2021-05-14,19,2021,5,14,"CBMS"
"38772","203",2021-05-27,21,2021,5,27,"CBMS"
"38773","203",2021-06-10,23,2021,6,10,"CBMS"
"38774","203",2021-06-22,25,2021,6,22,"CBMS"
"38775","203",2021-07-09,27,2021,7,9,"CBMS"
"38776","203",2021-07-23,29,2021,7,23,"CBMS"
"38777","203",2021-08-05,31,2021,8,5,"CBMS"
"38778","203",2021-08-19,33,2021,8,19,"CBMS"
"38779","203",2021-08-31,35,2021,8,31,"CBMS"
"38780","203",2021-09-13,37,2021,9,13,"CBMS"
"38781","189",2021-03-11,10,2021,3,11,"CBMS"
"38782","189",2021-03-29,13,2021,3,29,"CBMS"
"38783","189",2021-04-12,15,2021,4,12,"CBMS"
"38784","189",2021-04-24,16,2021,4,24,"CBMS"
"38785","189",2021-05-05,18,2021,5,5,"CBMS"
"38786","189",2021-05-25,21,2021,5,25,"CBMS"
"38787","189",2021-06-12,23,2021,6,12,"CBMS"
"38788","189",2021-06-16,24,2021,6,16,"CBMS"
"38789","189",2021-06-22,25,2021,6,22,"CBMS"
"38790","189",2021-06-29,26,2021,6,29,"CBMS"
"38791","189",2021-07-17,28,2021,7,17,"CBMS"
"38792","190",2021-04-18,15,2021,4,18,"CBMS"
"38793","190",2021-05-04,18,2021,5,4,"CBMS"
"38794","190",2021-05-13,19,2021,5,13,"CBMS"
"38795","190",2021-05-24,21,2021,5,24,"CBMS"
"38796","190",2021-06-07,23,2021,6,7,"CBMS"
"38797","190",2021-06-18,24,2021,6,18,"CBMS"
"38798","190",2021-07-03,26,2021,7,3,"CBMS"
"38799","190",2021-07-15,28,2021,7,15,"CBMS"
"38800","186",2021-03-03,9,2021,3,3,"CBMS"
"38801","186",2021-03-11,10,2021,3,11,"CBMS"
"38802","186",2021-03-16,11,2021,3,16,"CBMS"
"38803","186",2021-03-24,12,2021,3,24,"CBMS"
"38804","186",2021-03-29,13,2021,3,29,"CBMS"
"38805","186",2021-04-05,14,2021,4,5,"CBMS"
"38806","186",2021-04-14,15,2021,4,14,"CBMS"
"38807","186",2021-04-23,16,2021,4,23,"CBMS"
"38808","186",2021-04-29,17,2021,4,29,"CBMS"
"38809","186",2021-05-05,18,2021,5,5,"CBMS"
"38810","186",2021-05-13,19,2021,5,13,"CBMS"
"38811","186",2021-05-20,20,2021,5,20,"CBMS"
"38812","186",2021-05-26,21,2021,5,26,"CBMS"
"38813","186",2021-06-02,22,2021,6,2,"CBMS"
"38814","186",2021-06-08,23,2021,6,8,"CBMS"
"38815","186",2021-06-15,24,2021,6,15,"CBMS"
"38816","186",2021-06-25,25,2021,6,25,"CBMS"
"38817","186",2021-07-02,26,2021,7,2,"CBMS"
"38818","186",2021-07-07,27,2021,7,7,"CBMS"
"38819","186",2021-07-15,28,2021,7,15,"CBMS"
"38820","187",2021-03-03,9,2021,3,3,"CBMS"
"38821","187",2021-03-10,10,2021,3,10,"CBMS"
"38822","187",2021-03-15,11,2021,3,15,"CBMS"
"38823","187",2021-03-25,12,2021,3,25,"CBMS"
"38824","187",2021-03-30,13,2021,3,30,"CBMS"
"38825","187",2021-04-06,14,2021,4,6,"CBMS"
"38826","187",2021-04-13,15,2021,4,13,"CBMS"
"38827","187",2021-04-19,16,2021,4,19,"CBMS"
"38828","187",2021-04-28,17,2021,4,28,"CBMS"
"38829","187",2021-05-03,18,2021,5,3,"CBMS"
"38830","187",2021-05-12,19,2021,5,12,"CBMS"
"38831","187",2021-05-18,20,2021,5,18,"CBMS"
"38832","187",2021-05-25,21,2021,5,25,"CBMS"
"38833","187",2021-06-01,22,2021,6,1,"CBMS"
"38834","187",2021-06-07,23,2021,6,7,"CBMS"
"38835","187",2021-06-14,24,2021,6,14,"CBMS"
"38836","187",2021-06-22,25,2021,6,22,"CBMS"
"38837","187",2021-06-28,26,2021,6,28,"CBMS"
"38838","187",2021-07-08,27,2021,7,8,"CBMS"
"38839","187",2021-07-17,28,2021,7,17,"CBMS"
"38840","188",2021-03-03,9,2021,3,3,"CBMS"
"38841","188",2021-03-10,10,2021,3,10,"CBMS"
"38842","188",2021-03-17,11,2021,3,17,"CBMS"
"38843","188",2021-03-23,12,2021,3,23,"CBMS"
"38844","188",2021-03-30,13,2021,3,30,"CBMS"
"38845","188",2021-04-06,14,2021,4,6,"CBMS"
"38846","188",2021-04-13,15,2021,4,13,"CBMS"
"38847","188",2021-04-24,16,2021,4,24,"CBMS"
"38848","188",2021-04-29,17,2021,4,29,"CBMS"
"38849","188",2021-05-09,18,2021,5,9,"CBMS"
"38850","191",2021-03-04,9,2021,3,4,"CBMS"
"38851","191",2021-03-10,10,2021,3,10,"CBMS"
"38852","191",2021-03-20,11,2021,3,20,"CBMS"
"38853","191",2021-03-27,12,2021,3,27,"CBMS"
"38854","191",2021-04-02,13,2021,4,2,"CBMS"
"38855","191",2021-04-08,14,2021,4,8,"CBMS"
"38856","191",2021-04-24,16,2021,4,24,"CBMS"
"38857","191",2021-05-07,18,2021,5,7,"CBMS"
"38858","191",2021-05-13,19,2021,5,13,"CBMS"
"38859","191",2021-05-21,20,2021,5,21,"CBMS"
"38860","191",2021-05-29,21,2021,5,29,"CBMS"
"38861","191",2021-06-05,22,2021,6,5,"CBMS"
"38862","191",2021-06-11,23,2021,6,11,"CBMS"
"38863","191",2021-06-20,24,2021,6,20,"CBMS"
"38864","191",2021-06-27,25,2021,6,27,"CBMS"
"38865","191",2021-07-03,26,2021,7,3,"CBMS"
"38866","191",2021-07-10,27,2021,7,10,"CBMS"
"38867","191",2021-07-17,28,2021,7,17,"CBMS"
"38868","191",2021-07-23,29,2021,7,23,"CBMS"
"38869","112",2021-03-13,10,2021,3,13,"CBMS"
"38870","112",2021-03-28,12,2021,3,28,"CBMS"
"38871","112",2021-03-30,13,2021,3,30,"CBMS"
"38872","112",2021-04-11,14,2021,4,11,"CBMS"
"38873","112",2021-04-18,15,2021,4,18,"CBMS"
"38874","112",2021-04-23,16,2021,4,23,"CBMS"
"38875","112",2021-05-08,18,2021,5,8,"CBMS"
"38876","112",2021-05-15,19,2021,5,15,"CBMS"
"38877","112",2021-06-12,23,2021,6,12,"CBMS"
"38878","112",2021-06-24,25,2021,6,24,"CBMS"
"38879","112",2021-07-03,26,2021,7,3,"CBMS"
"38880","112",2021-07-10,27,2021,7,10,"CBMS"
"38881","112",2021-07-18,28,2021,7,18,"CBMS"
"38882","112",2021-07-24,29,2021,7,24,"CBMS"
"38883","112",2021-08-01,30,2021,8,1,"CBMS"
"38884","112",2021-08-03,31,2021,8,3,"CBMS"
"38885","112",2021-08-15,32,2021,8,15,"CBMS"
"38886","112",2021-08-21,33,2021,8,21,"CBMS"
"38887","112",2021-08-26,34,2021,8,26,"CBMS"
"38888","112",2021-08-30,35,2021,8,30,"CBMS"
"38889","112",2021-09-06,36,2021,9,6,"CBMS"
"38890","112",2021-09-19,37,2021,9,19,"CBMS"
"38891","112",2021-09-26,38,2021,9,26,"CBMS"
"38892","202",2021-03-01,9,2021,3,1,"CBMS"
"38893","202",2021-03-13,10,2021,3,13,"CBMS"
"38894","202",2021-03-28,12,2021,3,28,"CBMS"
"38895","202",2021-04-11,14,2021,4,11,"CBMS"
"38896","202",2021-04-20,16,2021,4,20,"CBMS"
"38897","202",2021-05-05,18,2021,5,5,"CBMS"
"38898","202",2021-05-15,19,2021,5,15,"CBMS"
"38899","202",2021-06-01,22,2021,6,1,"CBMS"
"38900","202",2021-06-18,24,2021,6,18,"CBMS"
"38901","202",2021-06-27,25,2021,6,27,"CBMS"
"38902","202",2021-07-10,27,2021,7,10,"CBMS"
"38903","202",2021-07-18,28,2021,7,18,"CBMS"
"38904","202",2021-07-26,30,2021,7,26,"CBMS"
"38905","202",2021-08-14,32,2021,8,14,"CBMS"
"38906","202",2021-08-29,34,2021,8,29,"CBMS"
"38907","202",2021-09-12,36,2021,9,12,"CBMS"
"38908","202",2021-09-26,38,2021,9,26,"CBMS"
"38909","143",2021-07-24,29,2021,7,24,"CBMS"
"38910","40",2022-07-13,28,2022,7,13,"CBMS"
"38911","113",2022-07-13,28,2022,7,13,"CBMS"
"38912","92",2021-04-14,15,2021,4,14,"CBMS"
"38913","92",2021-04-19,16,2021,4,19,"CBMS"
"38914","92",2021-05-05,18,2021,5,5,"CBMS"
"38915","92",2021-05-10,19,2021,5,10,"CBMS"
"38916","92",2021-05-18,20,2021,5,18,"CBMS"
"38917","92",2021-05-27,21,2021,5,27,"CBMS"
"38918","92",2021-06-01,22,2021,6,1,"CBMS"
"38919","92",2021-06-09,23,2021,6,9,"CBMS"
"38920","92",2021-06-14,24,2021,6,14,"CBMS"
"38921","92",2021-06-21,25,2021,6,21,"CBMS"
"38922","92",2021-06-28,26,2021,6,28,"CBMS"
"38923","92",2021-07-05,27,2021,7,5,"CBMS"
"38924","92",2021-07-14,28,2021,7,14,"CBMS"
"38925","92",2021-07-22,29,2021,7,22,"CBMS"
"38926","92",2021-07-29,30,2021,7,29,"CBMS"
"38927","92",2021-08-02,31,2021,8,2,"CBMS"
"38928","92",2021-08-09,32,2021,8,9,"CBMS"
"38929","92",2021-08-17,33,2021,8,17,"CBMS"
"38930","92",2021-08-30,35,2021,8,30,"CBMS"
"38931","92",2021-09-06,36,2021,9,6,"CBMS"
"38932","92",2021-09-17,37,2021,9,17,"CBMS"
"38933","92",2021-09-20,38,2021,9,20,"CBMS"
"38934","93",2021-03-30,13,2021,3,30,"CBMS"
"38935","93",2021-04-06,14,2021,4,6,"CBMS"
"38936","93",2021-04-23,16,2021,4,23,"CBMS"
"38937","93",2021-05-13,19,2021,5,13,"CBMS"
"38938","93",2021-05-19,20,2021,5,19,"CBMS"
"38939","93",2021-05-27,21,2021,5,27,"CBMS"
"38940","93",2021-06-02,22,2021,6,2,"CBMS"
"38941","93",2021-06-09,23,2021,6,9,"CBMS"
"38942","93",2021-06-25,25,2021,6,25,"CBMS"
"38943","93",2021-07-02,26,2021,7,2,"CBMS"
"38944","93",2021-07-09,27,2021,7,9,"CBMS"
"38945","93",2021-07-16,28,2021,7,16,"CBMS"
"38946","93",2021-07-22,29,2021,7,22,"CBMS"
"38947","93",2021-07-30,30,2021,7,30,"CBMS"
"38948","93",2021-08-06,31,2021,8,6,"CBMS"
"38949","93",2021-08-13,32,2021,8,13,"CBMS"
"38950","93",2021-08-20,33,2021,8,20,"CBMS"
"38951","93",2021-08-27,34,2021,8,27,"CBMS"
"38952","93",2021-09-06,36,2021,9,6,"CBMS"
"38953","93",2021-09-17,37,2021,9,17,"CBMS"
"38954","93",2021-09-24,38,2021,9,24,"CBMS"
"38955","96",2021-03-01,9,2021,3,1,"CBMS"
"38956","96",2021-03-16,11,2021,3,16,"CBMS"
"38957","96",2021-03-23,12,2021,3,23,"CBMS"
"38958","96",2021-03-29,13,2021,3,29,"CBMS"
"38959","96",2021-04-06,14,2021,4,6,"CBMS"
"38960","96",2021-04-13,15,2021,4,13,"CBMS"
"38961","96",2021-04-19,16,2021,4,19,"CBMS"
"38962","96",2021-05-04,18,2021,5,4,"CBMS"
"38963","96",2021-05-10,19,2021,5,10,"CBMS"
"38964","96",2021-05-17,20,2021,5,17,"CBMS"
"38965","96",2021-05-25,21,2021,5,25,"CBMS"
"38966","96",2021-06-04,22,2021,6,4,"CBMS"
"38967","96",2021-06-09,23,2021,6,9,"CBMS"
"38968","96",2021-06-14,24,2021,6,14,"CBMS"
"38969","96",2021-06-21,25,2021,6,21,"CBMS"
"38970","96",2021-06-28,26,2021,6,28,"CBMS"
"38971","96",2021-07-05,27,2021,7,5,"CBMS"
"38972","96",2021-07-12,28,2021,7,12,"CBMS"
"38973","96",2021-07-20,29,2021,7,20,"CBMS"
"38974","96",2021-07-28,30,2021,7,28,"CBMS"
"38975","96",2021-08-02,31,2021,8,2,"CBMS"
"38976","96",2021-08-09,32,2021,8,9,"CBMS"
"38977","96",2021-08-18,33,2021,8,18,"CBMS"
"38978","96",2021-08-30,35,2021,8,30,"CBMS"
"38979","96",2021-09-10,36,2021,9,10,"CBMS"
"38980","96",2021-09-13,37,2021,9,13,"CBMS"
"38981","96",2021-09-20,38,2021,9,20,"CBMS"
"38982","75",2021-05-16,19,2021,5,16,"CBMS"
"38983","75",2021-05-20,20,2021,5,20,"CBMS"
"38984","75",2021-05-28,21,2021,5,28,"CBMS"
"38985","75",2021-06-05,22,2021,6,5,"CBMS"
"38986","75",2021-06-13,23,2021,6,13,"CBMS"
"38987","75",2021-06-20,24,2021,6,20,"CBMS"
"38988","75",2021-06-27,25,2021,6,27,"CBMS"
"38989","75",2021-07-02,26,2021,7,2,"CBMS"
"38990","75",2021-07-10,27,2021,7,10,"CBMS"
"38991","75",2021-07-17,28,2021,7,17,"CBMS"
"38992","75",2021-07-21,29,2021,7,21,"CBMS"
"38993","75",2021-07-28,30,2021,7,28,"CBMS"
"38994","75",2021-08-06,31,2021,8,6,"CBMS"
"38995","75",2021-08-21,33,2021,8,21,"CBMS"
"38996","75",2021-08-26,34,2021,8,26,"CBMS"
"38997","123",2021-08-25,34,2021,8,25,"CBMS"
"38998","123",2021-09-05,35,2021,9,5,"CBMS"
"38999","123",2021-09-08,36,2021,9,8,"CBMS"
"39000","123",2021-09-13,37,2021,9,13,"CBMS"
"39001","123",2021-09-24,38,2021,9,24,"CBMS"
"39002","190",2021-07-29,30,2021,7,29,"CBMS"
"39003","190",2021-08-20,33,2021,8,20,"CBMS"
"39004","190",2021-09-05,35,2021,9,5,"CBMS"
"39005","190",2021-09-24,38,2021,9,24,"CBMS"
"39006","192",2021-03-11,10,2021,3,11,"CBMS"
"39007","192",2021-03-15,11,2021,3,15,"CBMS"
"39008","192",2021-03-24,12,2021,3,24,"CBMS"
"39009","192",2021-04-01,13,2021,4,1,"CBMS"
"39010","192",2021-04-13,15,2021,4,13,"CBMS"
"39011","192",2021-04-29,17,2021,4,29,"CBMS"
"39012","192",2021-05-03,18,2021,5,3,"CBMS"
"39013","192",2021-05-12,19,2021,5,12,"CBMS"
"39014","192",2021-05-21,20,2021,5,21,"CBMS"
"39015","192",2021-05-28,21,2021,5,28,"CBMS"
"39016","192",2021-05-31,22,2021,5,31,"CBMS"
"39017","192",2021-06-11,23,2021,6,11,"CBMS"
"39018","192",2021-06-15,24,2021,6,15,"CBMS"
"39019","192",2021-06-21,25,2021,6,21,"CBMS"
"39020","192",2021-07-06,27,2021,7,6,"CBMS"
"39021","192",2021-07-13,28,2021,7,13,"CBMS"
"39022","192",2021-07-20,29,2021,7,20,"CBMS"
"39023","192",2021-07-27,30,2021,7,27,"CBMS"
"39024","192",2021-08-03,31,2021,8,3,"CBMS"
"39025","192",2021-08-09,32,2021,8,9,"CBMS"
"39026","192",2021-08-20,33,2021,8,20,"CBMS"
"39027","192",2021-08-25,34,2021,8,25,"CBMS"
"39028","192",2021-09-03,35,2021,9,3,"CBMS"
"39029","192",2021-09-08,36,2021,9,8,"CBMS"
"39030","192",2021-09-15,37,2021,9,15,"CBMS"
"39031","192",2021-09-24,38,2021,9,24,"CBMS"
"39032","175",2021-08-01,30,2021,8,1,"CBMS"
"39033","175",2021-08-15,32,2021,8,15,"CBMS"
"39034","175",2021-08-25,34,2021,8,25,"CBMS"
"39035","122",2021-07-24,29,2021,7,24,"CBMS"
"39036","122",2021-07-31,30,2021,7,31,"CBMS"
"39037","122",2021-08-10,32,2021,8,10,"CBMS"
"39038","122",2021-08-19,33,2021,8,19,"CBMS"
"39039","122",2021-08-25,34,2021,8,25,"CBMS"
"39040","122",2021-09-03,35,2021,9,3,"CBMS"
"39041","122",2021-09-08,36,2021,9,8,"CBMS"
"39042","122",2021-09-17,37,2021,9,17,"CBMS"
"39043","122",2021-09-25,38,2021,9,25,"CBMS"
"39044","29",2021-07-25,29,2021,7,25,"CBMS"
"39045","29",2021-08-12,32,2021,8,12,"CBMS"
"39046","29",2021-08-20,33,2021,8,20,"CBMS"
"39047","29",2021-08-27,34,2021,8,27,"CBMS"
"39048","29",2021-09-09,36,2021,9,9,"CBMS"
"39049","29",2021-09-19,37,2021,9,19,"CBMS"
"39050","29",2021-08-01,30,2021,8,1,"CBMS"
"39051","129",2021-07-25,29,2021,7,25,"CBMS"
"39052","129",2021-07-31,30,2021,7,31,"CBMS"
"39053","129",2021-08-05,31,2021,8,5,"CBMS"
