"IDitin","IDesp","Any","Date","Nindiv","longitud","LAT","LNG"
"155","piepra","2020","2/6/2020",86,2427,39.6806674081,2.67100686986
"155","piepra","2020","9/10/2020",7,2427,39.6806674081,2.67100686986
"155","piepra","2014","23/6/2014",10,2427,39.6806674081,2.67100686986
"155","piepra","2016","21/5/2016",4,2427,39.6806674081,2.67100686986
"155","piepra","2021","1/6/2021",3,2427,39.6806674081,2.67100686986
"155","piepra","2015","22/6/2015",6,2427,39.6806674081,2.67100686986
"155","piepra","2015","17/5/2015",4,2427,39.6806674081,2.67100686986
"155","piepra","2020","29/3/2020",3,2427,39.6806674081,2.67100686986
"155","piepra","2014","26/10/2014",2,2427,39.6806674081,2.67100686986
"155","piepra","2016","29/5/2016",12,2427,39.6806674081,2.67100686986
"155","piepra","2013","30/6/2013",32,2427,39.6806674081,2.67100686986
"155","piepra","2022","18/7/2022",2,2427,39.6806674081,2.67100686986
"155","piepra","2017","7/5/2017",3,2427,39.6806674081,2.67100686986
"155","piepra","2017","21/5/2017",7,2427,39.6806674081,2.67100686986
"155","piepra","2013","30/9/2013",1,2427,39.6806674081,2.67100686986
"155","piepra","2017","7/10/2017",2,2427,39.6806674081,2.67100686986
"155","piepra","2020","15/4/2020",3,2427,39.6806674081,2.67100686986
"155","piepra","2017","20/4/2017",6,2427,39.6806674081,2.67100686986
"155","piepra","2022","30/6/2022",14,2427,39.6806674081,2.67100686986
"155","piepra","2021","28/2/2021",2,2427,39.6806674081,2.67100686986
"155","piepra","2020","15/3/2020",2,2427,39.6806674081,2.67100686986
"155","piepra","2012","22/6/2012",8,2427,39.6806674081,2.67100686986
"155","piepra","2013","3/3/2013",1,2427,39.6806674081,2.67100686986
"155","piepra","2016","2/7/2016",13,2427,39.6806674081,2.67100686986
"156","piepra","2022","9/3/2022",6,1012,41.6962802477,1.55387145925
"156","piepra","2020","17/7/2020",38,1012,41.6962802477,1.55387145925
"156","piepra","2019","14/9/2019",1,1012,41.6962802477,1.55387145925
"156","piepra","2019","16/8/2019",1,1012,41.6962802477,1.55387145925
"156","piepra","2018","17/5/2018",5,1012,41.6962802477,1.55387145925
"156","piepra","2021","16/8/2021",9,1012,41.6962802477,1.55387145925
"156","piepra","2022","13/8/2022",1,1012,41.6962802477,1.55387145925
"156","piepra","2020","17/8/2020",15,1012,41.6962802477,1.55387145925
"156","piepra","2021","15/7/2021",5,1012,41.6962802477,1.55387145925
"156","piepra","2020","7/7/2020",27,1012,41.6962802477,1.55387145925
"156","piepra","2022","1/7/2022",12,1012,41.6962802477,1.55387145925
"156","piepra","2019","10/6/2019",11,1012,41.6962802477,1.55387145925
"156","piepra","2019","7/9/2019",3,1012,41.6962802477,1.55387145925
"156","piepra","2020","3/9/2020",8,1012,41.6962802477,1.55387145925
"156","piepra","2021","9/8/2021",9,1012,41.6962802477,1.55387145925
"156","piepra","2020","3/8/2020",26,1012,41.6962802477,1.55387145925
"156","piepra","2021","5/7/2021",6,1012,41.6962802477,1.55387145925
"156","piepra","2019","22/3/2019",6,1012,41.6962802477,1.55387145925
"156","piepra","2018","21/4/2018",8,1012,41.6962802477,1.55387145925
"156","piepra","2020","28/6/2020",26,1012,41.6962802477,1.55387145925
"156","piepra","2020","11/3/2020",4,1012,41.6962802477,1.55387145925
"156","piepra","2019","13/4/2019",4,1012,41.6962802477,1.55387145925
"156","piepra","2019","2/3/2019",2,1012,41.6962802477,1.55387145925
"156","piepra","2019","30/6/2019",2,1012,41.6962802477,1.55387145925
"156","piepra","2019","6/7/2019",7,1012,41.6962802477,1.55387145925
"156","piepra","2021","9/9/2021",17,1012,41.6962802477,1.55387145925
"156","piepra","2021","9/6/2021",14,1012,41.6962802477,1.55387145925
"156","piepra","2021","20/5/2021",4,1012,41.6962802477,1.55387145925
"156","piepra","2022","30/8/2022",3,1012,41.6962802477,1.55387145925
"156","piepra","2018","10/4/2018",4,1012,41.6962802477,1.55387145925
"156","piepra","2021","30/7/2021",21,1012,41.6962802477,1.55387145925
"156","piepra","2019","9/3/2019",3,1012,41.6962802477,1.55387145925
"156","piepra","2020","10/9/2020",11,1012,41.6962802477,1.55387145925
"156","piepra","2020","7/3/2020",1,1012,41.6962802477,1.55387145925
"156","piepra","2022","26/7/2022",3,1012,41.6962802477,1.55387145925
"156","piepra","2020","25/7/2020",43,1012,41.6962802477,1.55387145925
"156","piepra","2020","25/4/2020",5,1012,41.6962802477,1.55387145925
"156","piepra","2022","16/4/2022",12,1012,41.6962802477,1.55387145925
"156","piepra","2020","29/5/2020",9,1012,41.6962802477,1.55387145925
"156","piepra","2022","11/7/2022",5,1012,41.6962802477,1.55387145925
"156","piepra","2020","2/6/2020",22,1012,41.6962802477,1.55387145925
"156","piepra","2019","31/8/2019",2,1012,41.6962802477,1.55387145925
"156","piepra","2022","21/6/2022",24,1012,41.6962802477,1.55387145925
"156","piepra","2022","14/6/2022",26,1012,41.6962802477,1.55387145925
"156","piepra","2021","28/8/2021",19,1012,41.6962802477,1.55387145925
"156","piepra","2020","31/7/2020",35,1012,41.6962802477,1.55387145925
"156","piepra","2020","24/8/2020",10,1012,41.6962802477,1.55387145925
"156","piepra","2019","29/5/2019",7,1012,41.6962802477,1.55387145925
"156","piepra","2022","8/5/2022",23,1012,41.6962802477,1.55387145925
"156","piepra","2019","16/3/2019",3,1012,41.6962802477,1.55387145925
"156","piepra","2021","14/6/2021",5,1012,41.6962802477,1.55387145925
"156","piepra","2019","30/3/2019",3,1012,41.6962802477,1.55387145925
"156","piepra","2018","1/6/2018",7,1012,41.6962802477,1.55387145925
"156","piepra","2021","5/5/2021",1,1012,41.6962802477,1.55387145925
"156","piepra","2019","30/4/2019",2,1012,41.6962802477,1.55387145925
"156","piepra","2021","24/7/2021",13,1012,41.6962802477,1.55387145925
"156","piepra","2019","9/4/2019",5,1012,41.6962802477,1.55387145925
"156","piepra","2022","20/5/2022",12,1012,41.6962802477,1.55387145925
"156","piepra","2020","9/6/2020",28,1012,41.6962802477,1.55387145925
"156","piepra","2021","26/9/2021",21,1012,41.6962802477,1.55387145925
"156","piepra","2021","16/5/2021",4,1012,41.6962802477,1.55387145925
"156","piepra","2022","19/7/2022",4,1012,41.6962802477,1.55387145925
"156","piepra","2019","11/5/2019",2,1012,41.6962802477,1.55387145925
"156","piepra","2019","24/8/2019",2,1012,41.6962802477,1.55387145925
"156","piepra","2022","11/6/2022",30,1012,41.6962802477,1.55387145925
"156","piepra","2019","9/8/2019",1,1012,41.6962802477,1.55387145925
"156","piepra","2018","9/5/2018",8,1012,41.6962802477,1.55387145925
"156","piepra","2021","23/4/2021",5,1012,41.6962802477,1.55387145925
"156","piepra","2021","7/8/2021",10,1012,41.6962802477,1.55387145925
"156","piepra","2021","22/6/2021",10,1012,41.6962802477,1.55387145925
"156","piepra","2022","27/3/2022",5,1012,41.6962802477,1.55387145925
"156","piepra","2022","3/4/2022",1,1012,41.6962802477,1.55387145925
"156","piepra","2020","23/5/2020",13,1012,41.6962802477,1.55387145925
"156","piepra","2018","6/9/2018",30,1012,41.6962802477,1.55387145925
"156","piepra","2020","14/4/2020",12,1012,41.6962802477,1.55387145925
"156","piepra","2020","6/5/2020",4,1012,41.6962802477,1.55387145925
"156","piepra","2019","22/6/2019",9,1012,41.6962802477,1.55387145925
"156","piepra","2019","20/7/2019",1,1012,41.6962802477,1.55387145925
"156","piepra","2018","10/8/2018",10,1012,41.6962802477,1.55387145925
"156","piepra","2018","3/7/2018",35,1012,41.6962802477,1.55387145925
"156","piepra","2020","2/5/2020",7,1012,41.6962802477,1.55387145925
"156","piepra","2020","13/9/2020",9,1012,41.6962802477,1.55387145925
"156","piepra","2020","20/9/2020",9,1012,41.6962802477,1.55387145925
"156","piepra","2018","27/7/2018",23,1012,41.6962802477,1.55387145925
"156","piepra","2022","31/5/2022",13,1012,41.6962802477,1.55387145925
"156","piepra","2022","26/4/2022",5,1012,41.6962802477,1.55387145925
"156","piepra","2022","15/9/2022",11,1012,41.6962802477,1.55387145925
"156","piepra","2022","10/9/2022",16,1012,41.6962802477,1.55387145925
"156","piepra","2022","28/5/2022",21,1012,41.6962802477,1.55387145925
"156","piepra","2021","1/6/2021",5,1012,41.6962802477,1.55387145925
"156","piepra","2021","24/3/2021",1,1012,41.6962802477,1.55387145925
"156","piepra","2022","22/9/2022",17,1012,41.6962802477,1.55387145925
"156","piepra","2022","5/3/2022",5,1012,41.6962802477,1.55387145925
"156","piepra","2020","10/8/2020",14,1012,41.6962802477,1.55387145925
"156","piepra","2020","15/6/2020",17,1012,41.6962802477,1.55387145925
"156","piepra","2019","14/7/2019",5,1012,41.6962802477,1.55387145925
"156","piepra","2019","22/5/2019",1,1012,41.6962802477,1.55387145925
"156","piepra","2021","3/7/2021",9,1012,41.6962802477,1.55387145925
"156","piepra","2019","20/9/2019",3,1012,41.6962802477,1.55387145925
"156","piepra","2019","4/8/2019",1,1012,41.6962802477,1.55387145925
"156","piepra","2018","24/8/2018",17,1012,41.6962802477,1.55387145925
"156","piepra","2019","15/6/2019",14,1012,41.6962802477,1.55387145925
"156","piepra","2019","1/6/2019",2,1012,41.6962802477,1.55387145925
"156","piepra","2019","26/7/2019",2,1012,41.6962802477,1.55387145925
"156","piepra","2021","26/5/2021",8,1012,41.6962802477,1.55387145925
"156","piepra","2021","19/9/2021",33,1012,41.6962802477,1.55387145925
"156","piepra","2021","5/9/2021",12,1012,41.6962802477,1.55387145925
"156","piepra","2020","16/5/2020",7,1012,41.6962802477,1.55387145925
"156","piepra","2020","25/6/2020",23,1012,41.6962802477,1.55387145925
"156","piepra","2021","6/4/2021",2,1012,41.6962802477,1.55387145925
"156","piepra","2022","6/4/2022",9,1012,41.6962802477,1.55387145925
"156","piepra","2022","13/5/2022",8,1012,41.6962802477,1.55387145925
"156","piepra","2021","15/4/2021",1,1012,41.6962802477,1.55387145925
"156","piepra","2022","5/8/2022",1,1012,41.6962802477,1.55387145925
"156","piepra","2018","22/9/2018",14,1012,41.6962802477,1.55387145925
"156","piepra","2018","14/7/2018",35,1012,41.6962802477,1.55387145925
"156","piepra","2022","15/7/2022",6,1012,41.6962802477,1.55387145925
"156","piepra","2018","16/6/2018",41,1012,41.6962802477,1.55387145925
"156","piepra","2018","28/3/2018",1,1012,41.6962802477,1.55387145925
"157","piepra","2018","25/4/2018",3,2293,41.4395314805,1.74822380365
"157","piepra","2018","18/4/2018",5,2293,41.4395314805,1.74822380365
"157","piepra","2019","26/6/2019",10,2293,41.4395314805,1.74822380365
"157","piepra","2018","4/7/2018",15,2293,41.4395314805,1.74822380365
"157","piepra","2018","27/3/2018",10,2293,41.4395314805,1.74822380365
"157","piepra","2018","4/6/2018",10,2293,41.4395314805,1.74822380365
"157","piepra","2019","23/7/2019",18,2293,41.4395314805,1.74822380365
"157","piepra","2019","3/4/2019",1,2293,41.4395314805,1.74822380365
"157","piepra","2019","9/5/2019",3,2293,41.4395314805,1.74822380365
"157","piepra","2018","2/5/2018",4,2293,41.4395314805,1.74822380365
"157","piepra","2019","5/3/2019",8,2293,41.4395314805,1.74822380365
"157","piepra","2019","1/5/2019",4,2293,41.4395314805,1.74822380365
"157","piepra","2018","14/6/2018",19,2293,41.4395314805,1.74822380365
"157","piepra","2019","29/5/2019",5,2293,41.4395314805,1.74822380365
"157","piepra","2019","20/6/2019",10,2293,41.4395314805,1.74822380365
"157","piepra","2018","22/8/2018",15,2293,41.4395314805,1.74822380365
"157","piepra","2018","3/9/2018",8,2293,41.4395314805,1.74822380365
"157","piepra","2019","3/7/2019",4,2293,41.4395314805,1.74822380365
"157","piepra","2019","28/3/2019",2,2293,41.4395314805,1.74822380365
"157","piepra","2019","1/8/2019",24,2293,41.4395314805,1.74822380365
"157","piepra","2018","21/5/2018",17,2293,41.4395314805,1.74822380365
"157","piepra","2018","16/5/2018",5,2293,41.4395314805,1.74822380365
"157","piepra","2019","8/7/2019",4,2293,41.4395314805,1.74822380365
"157","piepra","2018","11/9/2018",11,2293,41.4395314805,1.74822380365
"157","piepra","2018","11/6/2018",34,2293,41.4395314805,1.74822380365
"157","piepra","2018","3/8/2018",9,2293,41.4395314805,1.74822380365
"157","piepra","2019","21/5/2019",3,2293,41.4395314805,1.74822380365
"157","piepra","2018","21/3/2018",1,2293,41.4395314805,1.74822380365
"157","piepra","2019","18/3/2019",5,2293,41.4395314805,1.74822380365
"157","piepra","2018","26/9/2018",37,2293,41.4395314805,1.74822380365
"157","piepra","2019","11/3/2019",6,2293,41.4395314805,1.74822380365
"157","piepra","2018","2/4/2018",6,2293,41.4395314805,1.74822380365
"157","piepra","2018","18/7/2018",30,2293,41.4395314805,1.74822380365
"157","piepra","2019","10/4/2019",3,2293,41.4395314805,1.74822380365
"157","piepra","2018","10/8/2018",17,2293,41.4395314805,1.74822380365
"157","piepra","2018","24/7/2018",21,2293,41.4395314805,1.74822380365
"157","piepra","2019","13/6/2019",5,2293,41.4395314805,1.74822380365
"157","piepra","2018","10/4/2018",10,2293,41.4395314805,1.74822380365
"157","piepra","2018","30/5/2018",23,2293,41.4395314805,1.74822380365
"158","piepra","2021","16/6/2021",3,1147,41.720218876,2.19270982481
"158","piepra","2021","10/3/2021",1,1147,41.720218876,2.19270982481
"158","piepra","2021","22/9/2021",3,1147,41.720218876,2.19270982481
"158","piepra","2020","14/9/2020",7,1147,41.720218876,2.19270982481
"158","piepra","2020","17/8/2020",15,1147,41.720218876,2.19270982481
"158","piepra","2021","3/8/2021",2,1147,41.720218876,2.19270982481
"158","piepra","2021","4/5/2021",2,1147,41.720218876,2.19270982481
"158","piepra","2018","16/3/2018",1,1147,41.720218876,2.19270982481
"158","piepra","2019","29/3/2019",1,1147,41.720218876,2.19270982481
"158","piepra","2020","29/4/2020",3,1147,41.720218876,2.19270982481
"158","piepra","2019","7/5/2019",1,1147,41.720218876,2.19270982481
"158","piepra","2021","20/7/2021",1,1147,41.720218876,2.19270982481
"158","piepra","2019","3/9/2019",5,1147,41.720218876,2.19270982481
"158","piepra","2022","29/6/2022",5,1147,41.720218876,2.19270982481
"158","piepra","2019","15/5/2019",1,1147,41.720218876,2.19270982481
"158","piepra","2021","9/6/2021",4,1147,41.720218876,2.19270982481
"158","piepra","2019","3/6/2019",3,1147,41.720218876,2.19270982481
"158","piepra","2019","24/8/2019",4,1147,41.720218876,2.19270982481
"158","piepra","2020","6/7/2020",23,1147,41.720218876,2.19270982481
"158","piepra","2018","2/4/2018",1,1147,41.720218876,2.19270982481
"158","piepra","2018","11/5/2018",9,1147,41.720218876,2.19270982481
"158","piepra","2020","22/5/2020",3,1147,41.720218876,2.19270982481
"158","piepra","2019","27/6/2019",9,1147,41.720218876,2.19270982481
"158","piepra","2018","13/9/2018",21,1147,41.720218876,2.19270982481
"158","piepra","2022","27/4/2022",2,1147,41.720218876,2.19270982481
"158","piepra","2022","27/5/2022",10,1147,41.720218876,2.19270982481
"158","piepra","2018","20/8/2018",3,1147,41.720218876,2.19270982481
"158","piepra","2021","19/4/2021",2,1147,41.720218876,2.19270982481
"158","piepra","2020","2/8/2020",15,1147,41.720218876,2.19270982481
"158","piepra","2020","25/6/2020",16,1147,41.720218876,2.19270982481
"158","piepra","2018","4/9/2018",10,1147,41.720218876,2.19270982481
"158","piepra","2021","27/5/2021",4,1147,41.720218876,2.19270982481
"158","piepra","2022","16/8/2022",1,1147,41.720218876,2.19270982481
"158","piepra","2019","11/7/2019",8,1147,41.720218876,2.19270982481
"158","piepra","2020","29/3/2020",3,1147,41.720218876,2.19270982481
"158","piepra","2019","1/3/2019",3,1147,41.720218876,2.19270982481
"158","piepra","2018","6/8/2018",12,1147,41.720218876,2.19270982481
"158","piepra","2022","7/4/2022",4,1147,41.720218876,2.19270982481
"158","piepra","2019","22/3/2019",2,1147,41.720218876,2.19270982481
"158","piepra","2022","7/6/2022",8,1147,41.720218876,2.19270982481
"158","piepra","2018","23/7/2018",7,1147,41.720218876,2.19270982481
"158","piepra","2021","6/7/2021",3,1147,41.720218876,2.19270982481
"158","piepra","2018","27/6/2018",6,1147,41.720218876,2.19270982481
"158","piepra","2018","30/4/2018",1,1147,41.720218876,2.19270982481
"158","piepra","2018","10/3/2018",1,1147,41.720218876,2.19270982481
"158","piepra","2020","20/7/2020",25,1147,41.720218876,2.19270982481
"158","piepra","2019","17/9/2019",4,1147,41.720218876,2.19270982481
"158","piepra","2020","4/3/2020",1,1147,41.720218876,2.19270982481
"158","piepra","2022","15/4/2022",2,1147,41.720218876,2.19270982481
"158","piepra","2022","18/5/2022",3,1147,41.720218876,2.19270982481
"158","piepra","2019","8/6/2019",1,1147,41.720218876,2.19270982481
"158","piepra","2019","19/7/2019",7,1147,41.720218876,2.19270982481
"158","piepra","2020","31/8/2020",9,1147,41.720218876,2.19270982481
"158","piepra","2022","9/7/2022",3,1147,41.720218876,2.19270982481
"158","piepra","2020","12/6/2020",8,1147,41.720218876,2.19270982481
"158","piepra","2019","5/8/2019",2,1147,41.720218876,2.19270982481
"158","piepra","2020","10/3/2020",3,1147,41.720218876,2.19270982481
"158","piepra","2018","10/7/2018",16,1147,41.720218876,2.19270982481
"158","piepra","2022","5/8/2022",3,1147,41.720218876,2.19270982481
"158","piepra","2020","29/5/2020",7,1147,41.720218876,2.19270982481
"158","piepra","2022","1/3/2022",2,1147,41.720218876,2.19270982481
"158","piepra","2018","4/6/2018",10,1147,41.720218876,2.19270982481
"158","piepra","2021","26/3/2021",4,1147,41.720218876,2.19270982481
"158","piepra","2020","14/4/2020",2,1147,41.720218876,2.19270982481
"158","piepra","2018","18/4/2018",5,1147,41.720218876,2.19270982481
"158","piepra","2022","15/9/2022",3,1147,41.720218876,2.19270982481
"158","piepra","2018","13/6/2018",3,1147,41.720218876,2.19270982481
"159","piepra","2020","25/5/2020",18,1293,41.4832629289,2.10260857273
"159","piepra","2019","30/5/2019",34,1293,41.4832629289,2.10260857273
"159","piepra","2018","11/5/2018",16,1293,41.4832629289,2.10260857273
"159","piepra","2019","1/5/2019",7,1293,41.4832629289,2.10260857273
"159","piepra","2018","16/8/2018",5,1293,41.4832629289,2.10260857273
"159","piepra","2020","23/6/2020",11,1293,41.4832629289,2.10260857273
"159","piepra","2019","16/5/2019",7,1293,41.4832629289,2.10260857273
"159","piepra","2018","20/7/2018",30,1293,41.4832629289,2.10260857273
"159","piepra","2020","18/8/2020",3,1293,41.4832629289,2.10260857273
"159","piepra","2019","20/8/2019",2,1293,41.4832629289,2.10260857273
"159","piepra","2018","28/6/2018",35,1293,41.4832629289,2.10260857273
"159","piepra","2018","15/3/2018",8,1293,41.4832629289,2.10260857273
"159","piepra","2020","9/6/2020",15,1293,41.4832629289,2.10260857273
"159","piepra","2019","20/9/2019",6,1293,41.4832629289,2.10260857273
"159","piepra","2018","26/9/2018",28,1293,41.4832629289,2.10260857273
"159","piepra","2019","4/3/2019",8,1293,41.4832629289,2.10260857273
"159","piepra","2018","13/9/2018",8,1293,41.4832629289,2.10260857273
"159","piepra","2020","5/7/2020",27,1293,41.4832629289,2.10260857273
